Time (Seconds),Leakage Current (mA),Earth Resistance (Ohms),Continuity Status
155830,4.20579333,73.47250431,0
155835,4.510681926,99.88716052,1
155840,2.401450882,41.5955302,1
155845,1.274765104,18.37909222,1
155850,4.731442855,85.08393346,1
155855,3.701689351,60.05424923,1
155860,3.236622722,3.790468726,1
155865,3.752527295,52.1183891,1
155870,0.472310734,24.76419117,1
155875,0.431369005,61.41847513,1
155880,0.850291198,94.68481166,1
155885,0.82250974,36.79563084,1
155890,2.161285327,991.1126838,1
155895,0.871280003,55.4150646,1
155900,4.287175657,49.63315887,1
155905,2.932674962,50.04005013,1
155910,1.904483292,97.32339801,1
155915,0.441150437,4.7558397,1
155920,2.9960362,20.58473186,1
155925,0.671010821,53.83286488,1
155930,3.741779227,51.93777971,1
155935,4.033514674,18.71041818,1
155940,2.765483664,27.821938,1
155945,0.83305401,63.99431954,1
155950,3.955627346,57.80541931,1
155955,1.608356167,16.05709321,1
155960,1.191000399,8.931218447,1
155965,2.405727541,23.79798023,1
155970,4.620966583,25.33059794,1
155975,1.557129131,72.77256041,1
155980,4.537334655,17.86424186,1
155985,0.362901213,27.66410061,1
155990,0.509266155,23.70235022,1
155995,3.522949023,31.05907746,1
156000,1.033904041,38.39907433,1
156005,1.651441348,94.16736133,1
156010,0.768227607,87.16502016,1
156015,1.728016519,31.1281255,1
156020,1.47425397,65.13974712,1
156025,3.708054431,937.7345022,1
156030,3.539914602,85.29693894,1
156035,4.779143164,41.74255544,1
156040,3.649666257,64.05819589,1
156045,3.50460699,22.44662039,1
156050,3.501599056,32.55369568,1
156055,4.426540533,46.16628386,1
156060,1.551559991,78.16933011,1
156065,1.570451335,95.61635252,1
156070,3.731947668,84.32468694,1
156075,1.220655172,28.26409631,1
156080,4.56889802,84.20927336,1
156085,2.720430453,3.47190807,1
156090,1.570612148,94.26260104,1
156095,3.902889655,60.30414297,0
156100,1.630371086,51.44788924,1
156105,4.820063754,14.56040771,1
156110,4.916647128,71.19922306,1
156115,3.367301586,93.18231802,1
156120,0.65680606,89.57318085,1
156125,1.389723365,82.15872037,1
156130,2.625543115,98.35633116,1
156135,4.272092505,89.27893705,1
156140,1.005943835,86.0359401,1
156145,0.611576949,9.485233929,1
156150,0.464939668,36.0170932,1
156155,2.584141056,35.25193232,1
156160,4.435034751,57.69061854,1
156165,0.307560289,87.37341772,1
156170,1.140375517,97.04189541,1
156175,3.496959378,45.4019725,1
156180,4.146730832,27.68687524,1
156185,4.056257694,35.76138533,1
156190,3.946833481,96.7059239,1
156195,0.736019024,939.1788216,1
156200,2.046464153,87.63213788,1
156205,4.925248848,43.47788073,1
156210,4.945549101,903.3110754,1
156215,3.051894221,58.13916255,1
156220,3.575409303,72.41273831,1
156225,4.761290602,23.29516429,1
156230,2.30464652,3.815268969,0
156235,0.770647604,54.46990828,1
156240,3.37784949,51.40144658,1
156245,4.804501294,61.33769122,1
156250,3.51630986,61.60309347,1
156255,4.036273522,22.20744734,1
156260,2.171469139,68.55582386,1
156265,0.572669455,49.46434491,1
156270,0.927522224,8.896887528,1
156275,4.915008664,36.03187648,1
156280,2.516603153,66.30145342,1
156285,0.158900892,68.26654995,1
156290,4.781299676,63.86164683,1
156295,2.539121569,54.22083272,1
156300,4.197715152,43.21386523,1
156305,49.65447618,70.65192958,1
156310,0.59834119,16.52307015,1
156315,3.116290952,82.40318684,1
156320,4.987261354,51.90048419,1
156325,0.270215135,9.355312413,0
156330,4.224791568,81.11629656,1
156335,1.253855899,67.91823431,1
156340,2.029944491,12.77156098,1
156345,1.926276608,26.83310473,1
156350,4.504106252,14.0370353,1
156355,2.571982325,44.96309319,1
156360,2.291154005,48.58128277,1
156365,4.108323033,98.82679069,1
156370,0.339644958,70.50271777,1
156375,0.523635944,20.18647285,1
156380,0.206275399,65.15303815,1
156385,3.47111623,8.084596991,1
156390,2.675519072,86.71678441,1
156395,4.392508417,38.71147148,1
156400,2.542811225,30.41814172,1
156405,1.186915907,814.1425556,1
156410,4.045222128,45.62911842,0
156415,1.542186886,15.27126404,1
156420,4.684879933,28.69832773,1
156425,1.32707705,31.25995877,1
156430,0.921831199,222.386454,1
156435,2.517287558,75.21956448,1
156440,0.347524078,4.163530825,1
156445,0.27841747,64.05796231,1
156450,2.530471272,42.72519385,1
156455,1.154023716,12.57922611,1
156460,0.145827928,82.64936684,1
156465,1.550678866,91.18040724,1
156470,2.439100034,85.67642816,1
156475,2.032014637,23.9888191,1
156480,0.763800384,45.55338094,1
156485,2.940406656,67.07556608,1
156490,3.580631657,24.29936771,1
156495,3.410141895,3.372858371,1
156500,2.029433414,26.92538249,1
156505,0.774221141,83.36538411,1
156510,2.54748519,74.8089753,1
156515,4.463115599,26.26159753,1
156520,2.39674196,29.94899325,1
156525,1.058837144,60.73767887,1
156530,0.555961185,77.71755313,1
156535,4.725240527,87.99084646,1
156540,3.740746103,53.12389153,1
156545,1.633538166,97.72901482,1
156550,1.54722679,48.1753018,1
156555,4.486570585,12.80278088,1
156560,0.970084351,49.61806432,1
156565,2.721682719,28.85072525,1
156570,3.596170948,13.20617126,1
156575,2.042312725,46.03110054,1
156580,0.295521478,24.93525019,1
156585,1.216018187,41.24657831,1
156590,4.518859873,64.555382,1
156595,2.663282938,63.18609283,0
156600,4.095662108,78.07024735,0
156605,2.82285916,60.39559702,1
156610,4.723650269,151.6438516,1
156615,4.55475697,50.27849502,1
156620,2.466151406,19.17039892,1
156625,1.659542725,8.195186418,1
156630,3.048177058,72.49538592,1
156635,3.40694964,22.52832747,1
156640,2.541939952,26.30362253,1
156645,4.129187783,7.969905957,1
156650,0.998309757,59.05069766,0
156655,1.73861797,97.78115893,1
156660,3.463244151,47.88114392,1
156665,1.30875094,4.598967211,1
156670,2.255239249,56.18925169,1
156675,4.822294378,66.66952547,1
156680,3.166792266,24.08930709,0
156685,4.75038045,10.88597666,1
156690,3.639962876,41.35333043,1
156695,3.650867171,55.19947835,1
156700,3.000100151,48.60272444,1
156705,0.796822115,9.233786644,1
156710,2.646600025,68.52985401,1
156715,1.338064382,38.03206399,1
156720,4.993495516,96.19012632,1
156725,1.408113506,98.85478088,1
156730,1.230360633,63.97754282,1
156735,3.15702746,59.18243116,1
156740,2.603649185,57.17364281,1
156745,0.204629275,49.96339753,1
156750,0.734712577,98.14527252,1
156755,4.074110415,61.03011177,1
156760,2.47009058,750.3254266,1
156765,0.815474553,43.3059147,1
156770,2.379688558,91.55075609,1
156775,1.340430507,93.60934867,1
156780,1.195598159,96.36169855,1
156785,4.792853855,74.10443772,1
156790,1.873920182,41.11814752,1
156795,0.327512413,57.05528693,1
156800,4.854600696,66.60101482,1
156805,3.994713916,23.22659527,0
156810,1.346625202,26.11458513,1
156815,2.10356999,21.84573299,1
156820,4.325218916,43.93191247,1
156825,1.851326245,87.78249371,1
156830,2.880279806,42.68644661,1
156835,2.720798661,14.14931797,1
156840,2.066343288,257.5978882,1
156845,3.233559319,7.686189756,1
156850,2.419124613,70.86594493,1
156855,0.204029409,81.56964391,1
156860,4.090477227,3.668482945,1
156865,0.654463335,420.0003965,1
156870,2.374040661,65.89348764,1
156875,2.941513876,305.8371072,1
156880,3.556979666,62.35706769,1
156885,2.112903023,21.19328433,1
156890,3.704187586,30.00008414,1
156895,0.743615415,66.08454964,1
156900,3.301883187,11.61592463,1
156905,4.149060745,62.64693072,1
156910,4.458275467,36.04355311,1
156915,2.93987583,20.98046025,1
156920,1.633186471,101.350484,1
156925,0.900446907,16.55745668,1
156930,1.793237889,24.75852173,1
156935,2.745874428,12.13154956,1
156940,1.062018098,10.21986352,1
156945,4.767323038,59.83169487,1
156950,4.495963601,76.37436446,1
156955,0.261490255,43.68800018,1
156960,2.853612811,45.44342022,1
156965,3.967613072,25.3979206,1
156970,1.302420604,68.55997626,0
156975,2.667091539,78.46844694,1
156980,2.089360224,72.46189895,1
156985,1.063076695,25.08516136,1
156990,3.112213181,59.81235814,1
156995,4.969091659,46.94102829,1
157000,1.889907575,50.83176194,1
157005,2.80665714,31.14127039,1
157010,1.70648794,51.17581093,0
157015,4.397048222,57.06387848,1
157020,4.336553232,89.46999952,1
157025,0.975989601,63.51453201,1
157030,4.509749484,44.81982906,1
157035,0.842392684,89.27364859,1
157040,0.567655802,31.12193059,1
157045,3.299379617,92.41643015,0
157050,1.990930119,54.9801825,1
157055,2.700628908,8.029963949,1
157060,3.297596831,45.00736541,1
157065,0.358902465,653.2848499,1
157070,1.535470538,67.31160555,1
157075,2.358440928,86.08280306,1
157080,1.406278308,81.95861176,1
157085,0.339959783,16.49863113,1
157090,0.524715209,9.686710276,1
157095,4.028564557,482.6525847,1
157100,4.56579512,39.78349821,1
157105,0.845943182,14.24568936,1
157110,1.321383591,33.07342529,1
157115,3.296022083,82.60419946,1
157120,4.775931703,98.77213169,1
157125,1.567989575,84.26901779,1
157130,4.290546769,43.11790975,1
157135,2.579520758,94.15108282,1
157140,4.787137331,88.39119433,1
157145,0.767667446,40.1073476,1
157150,4.870994751,80.82201303,1
157155,2.260795276,27.37489852,1
157160,4.769398113,56.66920013,1
157165,2.347582064,35.38649427,1
157170,2.697402457,60.11058273,1
157175,4.043397548,57.94074197,1
157180,3.640879654,10.58512878,1
157185,3.13605627,89.18246983,1
157190,2.143202116,24.52815411,1
157195,3.982948,39.56353836,1
157200,4.746318833,48.0339337,1
157205,0.148073395,59.32777632,1
157210,2.980440973,36.14881902,1
157215,4.343306552,96.58915411,1
157220,3.300251433,70.77805984,1
157225,4.024063363,63.66226271,1
157230,4.485799409,65.04780763,0
157235,3.779659978,821.6481673,1
157240,3.613385267,20.23861181,1
157245,4.827254868,15.8489242,1
157250,4.332054824,79.74886292,1
157255,4.095351561,24.1951083,1
157260,0.523376466,6.006883134,1
157265,1.271246427,86.84967843,1
157270,2.828104519,72.86443877,1
157275,3.576844514,30.80104434,1
157280,1.585752977,96.12070989,1
157285,0.557307754,1.0911055,1
157290,1.624386015,93.1077124,1
157295,3.878042985,33.16774029,1
157300,4.399265044,36.85566712,1
157305,4.573227877,94.67219223,1
157310,1.956446728,34.93045611,1
157315,1.925439017,50.6348663,1
157320,2.092866608,62.09272642,1
157325,1.9414664,16.68765725,1
157330,3.364363377,0.23719773,1
157335,1.855783984,77.56052035,1
157340,0.199685289,6.801065719,1
157345,2.251220543,67.56037592,1
157350,1.198345124,74.32687872,1
157355,0.241154975,47.94075319,1
157360,2.407130463,97.61339435,1
157365,1.10917734,85.82000847,1
157370,2.318434893,82.10751914,1
157375,1.460974934,39.3822817,1
157380,3.058173464,16.13402414,1
157385,4.955299196,1.126260404,1
157390,2.781436411,73.50822596,1
157395,3.269789993,432.3344056,1
157400,4.604451213,46.59860135,1
157405,1.932602047,21.43308399,1
157410,0.916087404,70.71335215,1
157415,1.485706686,77.51139686,1
157420,2.07369521,44.98766597,1
157425,3.260586638,45.11510991,1
157430,0.122481344,77.66916441,1
157435,4.281577752,33.95931891,1
157440,0.472860468,16.03109409,1
157445,4.51321023,11.89120592,1
157450,4.752229154,42.11205088,1
157455,4.951503691,98.13360808,1
157460,4.066599904,13.75446853,1
157465,0.795092077,55.85512319,1
157470,3.560218512,47.30284325,1
157475,1.096274324,83.21466543,1
157480,4.495926394,3.084617616,1
157485,1.651369036,8.800601188,1
157490,1.701300288,66.15262202,1
157495,4.59650115,62.63011876,1
157500,0.164832247,27.32068454,1
157505,1.050434142,36.36218113,1
157510,2.167468106,26.21843698,1
157515,3.53353568,24.62819033,1
157520,3.273074214,86.45493849,1
157525,3.380118188,931.0959524,1
157530,4.412107939,4.728680688,1
157535,0.69304902,95.13348433,1
157540,2.658592311,6.582086477,1
157545,3.654840677,47.91665562,1
157550,3.21698037,71.38712076,1
157555,2.296739188,9.463886393,0
157560,0.183861471,4.318547406,1
157565,0.396216102,38.51439808,1
157570,0.682812502,18.45723934,0
157575,1.781815989,53.03163832,1
157580,0.676501918,38.07361374,1
157585,2.187803334,11.94557901,1
157590,0.975345754,3.074953429,1
157595,3.917914368,24.44820592,1
157600,4.370289322,45.35540046,1
157605,2.009272789,53.55586167,1
157610,2.60552565,51.21069835,1
157615,4.772131584,52.24249922,1
157620,2.723988001,39.62553059,1
157625,4.975858758,50.62284694,1
157630,0.796441869,687.9073318,1
157635,4.324909461,6.738176384,1
157640,2.536294713,48.51513278,1
157645,0.211299145,55.21519494,1
157650,4.863892413,25.28499362,1
157655,4.828734709,3.83304713,1
157660,1.978027117,98.80578736,1
157665,4.775296148,56.37157917,1
157670,0.790947247,96.52753829,1
157675,3.432539691,59.30495523,1
157680,1.040452036,14.53220106,0
157685,1.308571458,74.99418951,1
157690,3.918753442,12.91064919,1
157695,1.949054614,97.38023181,1
157700,0.134924764,28.5529519,0
157705,2.129768279,29.96877992,1
157710,1.217539671,83.09856446,1
157715,3.448316576,96.22940467,1
157720,1.052798614,88.22835114,1
157725,4.227042289,99.46173394,1
157730,1.408755759,26.94964379,1
157735,2.025838466,65.0228227,1
157740,1.560380618,65.69419416,1
157745,3.255224404,42.08172498,1
157750,0.595701352,42.08095212,1
157755,2.442686926,617.6723524,1
157760,1.738828595,50.68446607,1
157765,4.43227602,65.46275056,1
157770,0.459719259,35.03335692,1
157775,4.165505818,50.31777883,1
157780,0.921634335,65.23686905,1
157785,0.534030534,34.71412618,1
157790,1.091382005,53.96534012,1
157795,0.602999612,33.24390691,1
157800,2.652821346,79.54063264,1
157805,4.942253269,88.86785459,1
157810,0.268204024,37.41857701,1
157815,2.359528912,81.81898786,1
157820,1.991744613,57.84811044,1
157825,1.76407143,60.78270326,1
157830,1.726131691,14.11151869,1
157835,4.485562507,89.57563127,1
157840,0.192983136,96.06522127,1
157845,3.897090298,68.91956512,1
157850,1.339372576,62.82669191,1
157855,1.978148003,85.76699988,1
157860,2.158734573,83.36322856,1
157865,1.593185595,39.66169225,1
157870,0.558438423,81.19681732,1
157875,0.660221159,3.137313136,1
157880,1.560842508,32.79025976,1
157885,4.126864359,99.37353467,1
157890,0.759675499,18.41243252,1
157895,3.738935182,18.51912265,1
157900,1.515461674,67.51496491,1
157905,4.428978182,37.46943214,1
157910,2.198809529,1.678317013,1
157915,0.941444235,69.57049732,1
157920,4.930637806,95.61346095,1
157925,0.965509144,35.87661495,0
157930,2.881337124,22.50417768,1
157935,2.889503743,67.14468797,1
157940,1.926785911,23.43626625,1
157945,4.762294103,40.0725501,1
157950,4.234985356,24.65585617,1
157955,4.166115848,65.63622667,1
157960,4.873344484,33.52645741,1
157965,2.339835757,97.46951337,1
157970,0.576210301,26.4961285,1
157975,75.75031359,29.46116444,1
157980,1.965981639,36.21265806,1
157985,1.032691244,67.79946671,1
157990,2.467911982,9.297658775,1
157995,4.636022807,38.24333052,1
158000,0.939649393,655.2507052,1
158005,4.258624195,10.01984601,1
158010,2.149204214,19.34229583,1
158015,0.770329705,45.05177799,1
158020,4.25707329,6.228743572,1
158025,4.851139672,9.655616692,1
158030,1.527226508,45.78427981,1
158035,1.587327428,48.99778978,1
158040,2.013675317,27.78388565,1
158045,4.089238786,52.6743052,1
158050,0.151044264,95.75116442,1
158055,1.197387104,87.18809668,1
158060,3.558909074,105.2298088,1
158065,2.087633307,578.8359412,1
158070,1.718448553,57.95843202,1
158075,4.374186156,87.63301196,1
158080,4.594936209,44.14412522,1
158085,4.745132474,126.6970785,1
158090,1.43549761,65.30624472,1
158095,4.571311787,16.39595618,1
158100,3.711131218,67.11189174,1
158105,0.855652268,1.780862779,1
158110,3.090323139,65.87658037,1
158115,0.229040615,60.90680757,1
158120,3.571052963,49.65420611,1
158125,3.694480861,47.23575939,1
158130,3.967758692,6.070209008,1
158135,0.945372765,6.579550088,1
158140,3.178424711,31.04214929,1
158145,0.976397756,18.0047368,1
158150,4.738585409,34.17611051,1
158155,3.407552394,98.63637423,1
158160,0.567096655,80.31675294,0
158165,1.016457927,15.56472161,1
158170,3.350954481,1.896957331,1
158175,2.435685431,6.037657962,1
158180,3.707858564,26.94694283,1
158185,1.475865115,19.18704282,1
158190,3.323795931,52.83810413,1
158195,0.967104823,814.5874968,1
158200,2.76418029,12.08409417,1
158205,4.793217999,55.69144673,1
158210,3.178288938,73.65103593,1
158215,0.344968726,67.80776058,1
158220,4.944934475,57.7759075,1
158225,0.868645015,46.5262747,1
158230,3.618538603,23.97145007,1
158235,2.709397191,86.1667535,1
158240,1.54236737,13.56170835,1
158245,0.968821379,34.00477839,1
158250,0.970741585,14.92942331,1
158255,4.306158438,31.20156734,1
158260,4.377271319,62.65305749,1
158265,2.379213056,48.59079079,1
158270,0.607745168,18.58596135,1
158275,4.432409009,1.507805743,1
158280,2.486380782,21.0928688,1
158285,2.249935872,63.73963413,1
158290,2.09604942,58.12712746,0
158295,1.888569452,5.502110175,1
158300,2.677426478,52.40522628,0
158305,3.06225201,3.833222588,1
158310,2.385517798,9.94722539,1
158315,4.493576001,19.32251992,1
158320,1.65654002,44.45935917,1
158325,2.933728098,13.53831917,1
158330,1.569774209,76.77547086,1
158335,3.791415117,45.2184362,1
158340,0.600393387,43.46889392,1
158345,1.024625084,91.05704402,1
158350,4.025886909,88.3264627,1
158355,0.997668217,65.92700503,1
158360,3.166157096,53.94667521,0
158365,4.854192914,3.060879085,1
158370,2.662164007,66.69798924,1
158375,1.018242587,48.88719149,1
158380,1.671386124,24.27356827,1
158385,4.134944575,13.22666533,1
158390,1.823138474,17.49248869,1
158395,3.645205659,85.39888102,1
158400,3.909015308,11.6840821,1
158405,2.555795952,16.16113365,1
158410,3.937745583,71.50192642,1
158415,1.652824722,89.78055279,1
158420,2.629182269,0.127358431,1
158425,3.464135493,21.44630504,1
158430,0.923558422,9.66926565,1
158435,1.44074764,44.59925111,1
158440,3.294979357,61.50318656,1
158445,3.311264587,31.98040934,1
158450,2.517182968,67.2062078,1
158455,3.998368248,81.27226858,1
158460,2.46206902,74.24097823,1
158465,4.418479101,72.26458822,1
158470,3.705926811,1.252263221,1
158475,1.64200483,67.34962077,1
158480,2.036744642,10.55827781,1
158485,3.37166476,59.33278847,1
158490,4.482817832,81.80740681,1
158495,0.97567279,74.66621536,1
158500,2.62185134,24.23027722,1
158505,0.682043664,8.036747716,1
158510,1.469330261,2.141268037,1
158515,3.461308661,49.79937862,0
158520,0.480899713,10.29140237,1
158525,3.345557051,930.3482029,1
158530,4.513974493,100.2560182,1
158535,4.849914426,61.21639195,1
158540,1.161497785,99.37492321,0
158545,3.769599987,16.04007555,1
158550,4.639215199,66.084904,1
158555,0.547709623,30.09006115,1
158560,2.128715682,63.80781229,1
158565,4.605107858,25.75676711,1
158570,1.093658741,29.8551691,1
158575,4.675427351,46.66107478,1
158580,2.683241148,87.99867537,0
158585,0.589476104,0.857140352,1
